ticker,passed,score,base_duration_weeks,base_range_pct,vol_ratio_4w,rs_trend,sma30w_slope_pct,price_vs_base_high_pct,current_price,c1_base_downtrend,c2_moving_avg,c3_volume,c4_rel_strength,c5_proximity,c6_no_overhead,up_high_vol_weeks,overhead_count,rs_at_52w_high,current_stage,current_stage_name,weeks_in_stage,stage2_emerged,weeks_since_emergence,rvol_at_emergence,mansfield_rp,market_cap,avg_daily_vol,avg_daily_dollar_vol
VICI,False,20,40,12.4,1.05,falling,-3.85,-10.14,26.51,False,False,False,False,False,False,1,19,False,1,Stage 1 (base),5,False,,,-14.51,29189566420.636654,8372250.0,221948347.5
VTR,False,0,0,,,,,,93.06,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),9,False,,,4.72,47734786916.22955,3162010.0,294256650.6
WM,False,45,80,23.64,1.03,rising,8.83,-9.34,224.06,False,False,False,False,False,True,1,0,False,3,Stage 3 (top),2,False,,,-8.46,89560183151.17285,1724920.0,386485575.2
WAB,False,0,0,,,,,,297.57,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),43,False,,,13.47,50262803169.21002,1040670.0,309672171.9
WFC,False,20,41,29.31,0.82,rising,-7.51,-12.83,83.84,False,False,False,False,False,True,0,0,False,1,Stage 1 (base),5,False,,,-8.95,253532093256.02368,11229430.0,941475411.2
WMT,False,0,24,26.76,1.2,falling,-1.28,-23.28,103.7,False,False,False,False,False,True,1,0,False,3,Stage 3 (top),13,False,,,-18.3,825252784087.3698,26509180.0,2749001966.0
WY,False,45,53,25.43,1.0,flat,6.95,-10.44,24.43,True,False,False,False,False,False,2,8,False,2,Stage 2 (advance),4,True,3.0,1.13,-7.8,17615071157.91474,5168920.0,126276715.6
WSM,False,0,0,,,,,,237.58,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),10,False,,,8.18,27974240056.980484,816750.0,194043465.0
WELL,False,0,0,,,,,,239.22,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),172,False,,,8.66,172375237351.0245,2820180.0,674643459.6
GWW,False,0,0,,,,,,1312.24,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),26,False,,,6.57,61807739670.10986,221160.0,290214998.4
VMC,False,20,45,26.56,1.0,falling,-4.05,-16.15,276.04,False,False,False,False,False,True,1,0,False,1,Stage 1 (base),4,False,,,-13.81,35768916220.8002,754700.0,208327388.00000003
WDC,False,0,0,,,,,,459.44,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),60,False,,,38.22,165646932191.5869,8066230.0,3705948711.2
WDAY,False,0,0,,,,,,200.01,False,False,False,False,False,False,0,0,False,1,Stage 1 (base),4,False,,,1.94,49397164178.12416,5611440.0,1122344114.3999999
WTW,False,0,0,,,,,,341.99,False,False,False,False,False,False,0,0,False,1,Stage 1 (base),7,False,,,1.48,31761272827.67749,529960.0,181241020.4
XEL,False,35,38,15.74,0.99,falling,10.66,-8.32,76.3,False,False,False,False,False,True,1,0,False,3,Stage 3 (top),4,False,,,-10.97,47659599454.03262,4172570.0,318367091.0
YUM,False,45,56,22.81,1.31,flat,2.92,-10.08,152.99,False,False,True,False,False,True,2,0,False,3,Stage 3 (top),6,False,,,-9.0,41751138493.24043,2517620.0,385170683.8
WAT,False,15,20,34.2,1.05,rising,-3.16,-2.62,410.7,True,False,False,True,True,True,2,0,False,3,Stage 3 (top),27,False,,,6.01,40324931847.0578,787220.0,323311254.0
ZBRA,False,0,0,,,,,,368.51,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),3,True,2.0,1.85,27.52,17434451778.618164,655000.0,241374050.0
ZBH,False,35,47,24.47,1.24,rising,5.46,-4.76,100.98,True,True,False,False,True,False,3,24,False,2,Stage 2 (advance),1,True,0.0,0.66,-1.34,19260692475.513756,2149100.0,217016118.0
WYNN,False,0,0,,,,,,100.28,False,False,False,False,False,False,0,0,False,4,Stage 4 (decline),21,False,,,-18.3,10326221663.77945,1400330.0,140425092.4
AAL,False,0,0,,,,,,13.82,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),11,False,,,-8.2,9148424520.802803,50980340.0,704548298.8000001
WST,False,0,0,,,,,,353.08,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),17,False,,,12.84,24848273101.97296,471470.0,166466627.6
WMB,False,0,0,,,,,,70.49,False,False,False,False,False,False,0,0,False,3,Stage 3 (top),1,False,,,-4.33,86221072488.31238,5221780.0,368083272.2
AA,False,0,0,,,,,,51.85,False,False,False,False,False,False,0,0,False,4,Stage 4 (decline),1,False,,,-9.48,13683704320.556145,5892950.0,305549457.5
WEC,False,35,51,16.36,1.21,falling,11.95,-10.82,106.01,False,False,False,False,False,True,1,0,False,3,Stage 3 (top),4,False,,,-12.6,34543293787.91938,2728660.0,289265246.6
AEIS,False,0,0,,,,,,285.83,False,False,False,False,False,False,0,0,False,3,Stage 3 (top),1,False,,,-3.75,11447617299.073303,463160.0,132385022.8
ZTS,False,0,0,,,,,,77.73,False,False,False,False,False,False,0,0,False,4,Stage 4 (decline),62,False,,,-37.63,32119871970.62419,6524150.0,507122179.5
ADC,False,45,73,18.65,1.42,flat,13.79,-9.68,73.88,False,False,False,False,False,True,0,0,False,3,Stage 3 (top),3,False,,,-9.09,9189143081.182022,1854390.0,137002333.2
AGCO,False,15,26,33.96,1.25,falling,5.49,-23.59,106.81,True,False,False,False,False,False,1,34,False,3,Stage 3 (top),4,False,,,-13.96,7480088803.514099,776620.0,82950782.2
AAON,False,0,0,,,,,,79.44,False,False,False,False,False,False,0,0,False,3,Stage 3 (top),5,False,,,-26.57,6550117283.46283,1410360.0,112038998.39999999
XYL,False,0,0,,,,,,113.42,False,False,False,False,False,False,0,0,False,4,Stage 4 (decline),22,False,,,-20.62,26482073789.51288,1527430.0,173241110.6
ALLY,False,35,36,31.41,0.82,flat,7.76,-8.59,42.93,False,False,False,False,False,True,0,0,False,2,Stage 2 (advance),16,False,,,-6.39,13059292913.324379,2750480.0,118078106.4
AFG,False,35,48,19.35,0.76,rising,14.46,-3.37,143.7,False,True,False,False,True,True,0,0,False,2,Stage 2 (advance),6,False,,,-1.79,11915814411.143768,323420.0,46475454.0
AIT,False,0,0,,,,,,341.62,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),21,False,,,8.88,12537063007.526367,298550.0,101990651.0
ALSN,False,0,0,,,,,,133.23,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),3,True,2.0,1.15,13.37,11001871649.928558,697020.0,92863974.6
ALV,False,35,43,29.07,0.79,falling,1.23,-5.14,125.37,False,True,False,False,False,True,0,0,False,1,Stage 1 (base),3,False,,,-4.15,9181750096.442024,480410.0,60229001.7
ALGM,False,0,0,,,,,,37.16,False,False,False,False,False,False,0,0,False,3,Stage 3 (top),1,False,,,-8.11,6926700000.917305,1754630.0,65202050.8
AM,False,0,0,,,,,,22.14,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),2,True,1.0,0.74,1.28,10509282070.281982,2663590.0,58971882.6
ACI,False,0,0,,,,,,12.38,False,False,False,False,False,False,0,0,False,4,Stage 4 (decline),25,False,,,-31.0,6008332011.081117,5903590.0,73086444.2
ACM,False,0,0,,,,,,64.79,False,False,False,False,False,False,0,0,False,4,Stage 4 (decline),31,False,,,-38.37,8338241493.575096,2833700.0,183595423.00000003
ANF,False,0,0,,,,,,109.01,False,False,False,False,False,False,0,0,False,1,Stage 1 (base),5,False,,,7.68,4843500802.016373,1005110.0,109567041.10000001
APG,False,15,23,23.04,1.03,flat,5.83,-17.66,41.16,False,False,False,False,False,True,1,0,False,3,Stage 3 (top),1,False,,,-7.41,17787717758.57757,2217750.0,91282589.99999999
APPF,False,0,0,,,,,,224.4,False,False,False,False,False,False,0,0,False,1,Stage 1 (base),4,False,,,-0.52,7947572788.631836,406390.0,91193916.0
AR,False,15,21,21.76,0.86,flat,4.64,-17.07,37.94,False,True,False,False,False,True,1,0,False,3,Stage 3 (top),13,False,,,-2.92,11664235237.796783,3690170.0,140005049.79999998
ARMK,False,0,0,,,,,,59.77,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),18,False,,,23.76,15716734640.650589,3262910.0,195024130.70000002
ALK,False,0,0,,,,,,40.41,False,False,False,False,False,False,0,0,False,1,Stage 1 (base),3,False,,,-22.79,4509882062.170715,2353970.0,95123927.69999999
ARW,False,0,0,,,,,,210.85,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),27,False,,,23.84,10733408750.252045,692870.0,146091639.5
AMKR,False,0,0,,,,,,50.26,False,False,False,False,False,False,0,0,False,3,Stage 3 (top),4,False,,,-7.47,12487220825.700775,3907710.0,196401504.6
ARWR,False,0,0,,,,,,87.11,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),50,False,,,29.3,12304676706.584885,1004930.0,87539452.3
AN,False,20,48,23.65,1.1,rising,-9.44,-15.4,199.49,False,False,False,False,False,True,1,0,False,1,Stage 1 (base),6,False,,,-11.56,6595300370.548431,279120.0,55681648.800000004
AMG,False,0,0,,,,,,356.21,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),20,False,,,10.08,9408248572.160797,272550.0,97085035.5
ASH,False,0,0,,,,,,72.66,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),11,False,,,14.36,3327346431.9003296,733340.0,53284484.4
ATR,False,35,36,27.45,0.99,rising,11.15,-7.56,134.8,True,True,False,True,False,False,1,28,False,2,Stage 2 (advance),4,True,3.0,1.24,-3.24,8570736383.234207,435010.0,58639348.00000001
AVNT,False,30,24,32.34,1.23,rising,39.11,3.28,44.66,False,False,True,False,True,False,2,3,False,2,Stage 2 (advance),3,True,2.0,1.65,15.16,4096195089.0047073,976170.0,43595752.199999996
AVT,False,0,0,,,,,,88.64,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),29,False,,,23.54,7274948808.466629,1275160.0,113030182.4
AVTR,False,0,0,,,,,,14.46,False,False,False,False,False,False,0,0,False,1,Stage 1 (base),10,False,,,20.81,9780148852.201042,6078710.0,87898146.60000001
BAH,False,0,0,,,,,,77.05,False,False,False,False,False,False,0,0,False,1,Stage 1 (base),2,False,,,-15.43,9267957536.730606,1821800.0,140369690.0
AYI,False,0,20,30.27,0.78,rising,-5.11,-9.34,343.1,True,False,False,True,False,True,0,0,False,1,Stage 1 (base),10,False,,,-4.52,10270886358.412079,221730.0,76075563.0
BBWI,False,0,0,,,,,,19.45,False,False,False,False,False,False,0,0,False,1,Stage 1 (base),2,False,,,-16.9,3920377397.1794586,6127460.0,119179097.0
AMH,False,50,38,27.75,0.71,rising,16.1,-2.05,34.35,False,False,False,True,True,False,0,10,False,2,Stage 2 (advance),8,False,,,-0.91,12359645353.615852,2066100.0,70970535.0
AVAV,False,0,0,,,,,,160.22,False,False,False,False,False,False,0,0,False,4,Stage 4 (decline),22,False,,,-39.79,8142799437.339325,1234320.0,197762750.4
BCO,False,0,26,29.66,1.4,rising,-13.72,-17.92,111.43,True,False,False,False,False,True,1,1,False,1,Stage 1 (base),3,False,,,-10.28,4588801962.607452,416310.0,46389423.300000004
BHF,False,0,27,26.27,1.15,falling,-8.32,-21.75,52.27,False,False,False,False,False,False,0,12,False,4,Stage 4 (decline),3,False,,,-21.48,3006129424.3367043,1400110.0,73183749.7
BILL,False,0,0,,,,,,47.82,False,False,False,False,False,False,0,0,False,1,Stage 1 (base),6,False,,,-4.79,4762715454.745491,2819950.0,134850009.0
AXTA,False,0,0,,,,,,36.2,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),11,False,,,5.36,7747524054.684299,1684350.0,60973470.00000001
BDC,False,15,25,34.04,1.26,rising,2.59,-14.32,122.46,True,True,False,False,False,True,3,0,False,1,Stage 1 (base),4,False,,,-7.66,4785515234.082848,368560.0,45133857.599999994
BJ,False,20,40,20.61,0.88,rising,-0.88,-8.85,96.42,True,False,False,False,False,True,1,0,False,1,Stage 1 (base),4,False,,,-6.85,12312253992.725327,1899000.0,183101580.0
BIO,False,50,37,31.49,1.07,rising,5.84,12.44,380.03,True,True,False,True,True,False,2,3,False,2,Stage 2 (advance),1,True,0.0,0.98,15.64,10161308612.610626,237480.0,90249524.39999999
ASB,False,15,25,33.49,0.76,rising,33.44,-4.99,30.84,False,False,False,True,True,True,0,0,False,2,Stage 2 (advance),21,False,,,3.64,5824123512.376171,1350600.0,41652504.0
BKH,False,15,24,13.16,0.89,flat,10.9,-7.15,71.69,False,False,False,False,False,True,1,0,False,3,Stage 3 (top),1,False,,,-5.44,5466587864.454895,762420.0,54657889.8
BSY,False,0,0,,,,,,37.08,False,False,False,False,False,False,0,0,False,1,Stage 1 (base),4,False,,,-14.52,11201604877.2686,2508110.0,93000718.8
ATI,False,0,0,,,,,,207.01,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),64,False,,,36.17,28188630236.823746,1325470.0,274385544.7
BWA,False,0,0,,,,,,67.78,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),56,False,,,14.81,13804505225.503845,2145040.0,145390811.2
BMRN,False,45,53,30.9,1.05,rising,12.55,-6.03,66.7,True,True,False,False,False,True,2,1,False,2,Stage 2 (advance),8,False,,,6.21,12911369134.559769,2737240.0,182573908.0
BROS,False,0,0,,,,,,49.87,False,False,False,False,False,False,0,0,False,1,Stage 1 (base),3,False,,,-21.76,6879107448.923332,4696660.0,234222434.2
BRKR,False,0,0,,,,,,59.56,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),16,False,,,21.44,9074521070.19368,1835920.0,109347395.2
BWXT,False,0,0,,,,,,156.78,False,False,False,False,False,False,0,0,False,4,Stage 4 (decline),1,False,,,-25.87,14364493912.556763,844360.0,132378760.8
CACI,False,15,21,33.66,1.13,rising,-18.32,1.9,647.39,True,False,False,False,True,True,2,0,False,1,Stage 1 (base),2,False,,,6.26,14307020876.933716,287520.0,186137572.79999998
BYD,False,35,45,15.98,0.95,flat,2.43,-11.63,80.78,False,False,False,False,False,True,0,0,False,3,Stage 3 (top),3,False,,,-12.62,5869104254.229309,774800.0,62588344.0
BC,False,0,0,,,,,,80.83,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),3,True,2.0,0.74,-1.71,5237576223.887634,656770.0,53086719.1
BURL,False,0,0,,,,,,326.5,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),14,False,,,-2.72,20550630259.0,904500.0,295319250.0
CAVA,False,0,0,,,,,,73.63,False,False,False,False,False,False,0,0,False,3,Stage 3 (top),7,False,,,-4.36,8600440037.922195,4269310.0,314349295.29999995
CBSH,False,35,40,27.15,0.84,rising,20.78,-4.17,58.38,True,False,False,True,True,True,1,0,False,2,Stage 2 (advance),8,False,,,-0.7,8373570704.842094,845830.0,49379555.4
CCK,False,50,42,29.62,0.69,rising,24.67,-2.8,119.47,False,False,False,True,True,True,0,0,False,2,Stage 2 (advance),9,False,,,5.54,12993618381.934296,792800.0,94715816.0
CG,False,0,0,,,,,,49.37,False,False,False,False,False,False,0,0,False,1,Stage 1 (base),2,False,,,-14.73,17592149856.65551,4254140.0,210026891.79999998
CBT,False,0,0,,,,,,85.19,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),13,False,,,2.17,4398445612.382263,396600.0,33786354.0
CDE,False,0,0,,,,,,20.97,False,False,False,False,False,False,0,0,False,3,Stage 3 (top),1,False,,,3.11,21555796202.23305,39924610.0,837219071.6999999
CDP,False,0,0,,,,,,37.27,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),33,False,,,8.6,4226807821.5751877,667100.0,24862817.000000004
CAR,False,0,0,,,,,,146.61,False,False,False,False,False,False,0,0,False,3,Stage 3 (top),7,False,,,-13.94,5179108815.501129,264640.0,38798870.400000006
BRX,False,0,0,,,,,,29.31,False,False,False,False,False,False,0,0,False,3,Stage 3 (top),1,False,,,-5.57,8994427418.072502,2236390.0,65548590.9
CHE,False,0,0,,,,,,540.57,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),7,False,,,10.67,7065228913.497253,147200.0,79571904.0
CGNX,False,0,0,,,,,,60.54,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),29,False,,,8.72,10184271548.693527,2714710.0,164348543.4
CHH,False,35,35,25.21,0.85,flat,23.8,-11.24,109.62,True,False,False,False,False,False,0,44,False,2,Stage 2 (advance),1,True,0.0,0.68,-5.06,4933845267.259872,432500.0,47410650.0
CHRD,False,0,0,,,,,,147.85,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),6,False,,,20.36,8087080709.049316,712760.0,105381566.0
CHWY,False,0,0,,,,,,24.02,False,False,False,False,False,False,0,0,False,1,Stage 1 (base),1,False,,,-24.52,9834369639.559528,5841280.0,140307545.6
CNM,False,0,24,19.14,0.74,falling,-25.63,-18.12,44.88,True,False,False,False,False,False,0,8,False,4,Stage 4 (decline),11,False,,,-20.64,8401214455.223515,1784640.0,80094643.2
CMC,False,0,26,33.86,0.97,falling,-2.29,-16.75,66.31,True,False,False,False,False,True,0,0,False,3,Stage 3 (top),1,False,,,-9.76,7335499383.771057,1142030.0,75728009.3
CLF,False,0,0,,,,,,11.27,False,False,False,False,False,False,0,0,False,1,Stage 1 (base),5,False,,,-11.63,6429986590.862507,15430890.0,173906130.29999998
CNO,False,0,0,,,,,,53.52,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),21,False,,,10.62,4951743818.2729225,622190.0,33299608.8
COKE,False,0,0,,,,,,189.1,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),12,False,,,3.24,12587308401.676208,411450.0,77805195.0
CELH,False,0,0,,,,,,33.36,False,False,False,False,False,False,0,0,False,4,Stage 4 (decline),22,False,,,-29.83,8441249322.360336,14273210.0,476154285.59999996
CFR,False,0,0,,,,,,164.19,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),38,False,,,8.92,10204209160.880432,483900.0,79451541.0
COLM,False,0,0,,,,,,60.33,False,False,False,False,False,False,0,0,False,3,Stage 3 (top),4,False,,,-4.18,3088485487.757538,704840.0,42522997.199999996
CNH,False,35,33,31.39,1.29,rising,16.46,-9.96,11.87,True,False,False,True,False,False,1,10,False,2,Stage 2 (advance),1,True,0.0,1.42,1.36,19088844107.240837,14886420.0,176701805.39999998
COLB,False,15,20,17.0,0.86,rising,24.0,-8.52,30.81,False,False,False,False,False,True,0,0,False,2,Stage 2 (advance),21,False,,,-1.16,8716218725.993889,3078540.0,94849817.39999999
CR,False,15,21,34.8,1.09,rising,24.3,-9.58,208.41,False,False,False,True,False,True,0,0,False,2,Stage 2 (advance),9,False,,,-1.36,12046172405.631226,370540.0,77224241.4
CNX,False,0,26,31.73,0.77,rising,-13.82,-16.64,36.36,False,False,False,False,False,True,0,0,False,4,Stage 4 (decline),7,False,,,-8.51,5379230731.61763,1251140.0,45491450.4
CRBG,False,0,0,,,,,,31.95,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),2,True,1.0,1.29,-0.67,14242432417.997444,5017750.0,160317112.5
CRUS,False,0,0,,,,,,115.33,False,False,False,False,False,False,0,0,False,3,Stage 3 (top),6,False,,,-23.4,5780058401.897995,809080.0,93311196.4
CRS,False,0,0,,,,,,492.38,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),70,False,,,15.26,24401646969.065186,539790.0,265781800.2
CLH,False,0,0,,,,,,315.98,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),38,False,,,6.8,16679715202.978027,498720.0,157585545.60000002
CPRI,False,0,0,,,,,,13.65,False,False,False,False,False,False,0,0,False,4,Stage 4 (decline),20,False,,,-39.75,1566966803.1087608,4869640.0,66470586.0
CROX,False,0,0,,,,,,122.11,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),18,False,,,14.08,5854573137.513351,916740.0,111943121.4
CW,False,0,0,,,,,,634.99,False,False,False,False,False,False,0,0,False,3,Stage 3 (top),3,False,,,-10.36,23453002234.87207,363280.0,230679167.20000002
CSL,False,45,56,33.79,1.03,rising,14.8,-14.3,367.68,True,True,False,False,False,False,1,21,False,2,Stage 2 (advance),4,True,3.0,1.44,-3.81,14602092130.565002,403170.0,148237545.6
CTRE,False,15,22,18.88,0.99,flat,21.43,-9.26,39.58,False,False,False,False,False,True,1,0,False,2,Stage 2 (advance),1,True,0.0,1.37,-3.81,9352485249.08577,2772150.0,109721697.0
CUBE,False,45,70,23.5,1.05,rising,25.8,-5.48,40.89,True,False,False,False,False,False,0,12,False,2,Stage 2 (advance),11,False,,,-3.3,9221581930.012482,1692280.0,69197329.2
CHDN,False,0,20,20.96,1.37,flat,-39.8,-8.92,93.71,True,False,True,False,False,True,2,0,False,1,Stage 1 (base),2,False,,,-10.92,6531609707.717522,830420.0,77818658.19999999
CUZ,False,0,0,,,,,,29.68,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),9,False,,,3.53,4885389131.672562,1413130.0,41941698.4
DAR,False,0,0,,,,,,65.74,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),39,False,,,24.88,10373963360.736603,1968600.0,129415763.99999999
DBX,False,0,0,,,,,,34.47,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),2,True,1.0,1.39,11.78,7495247342.3628845,4608680.0,158861199.6
DKS,False,45,61,30.53,1.22,falling,3.95,-25.02,183.23,True,False,False,False,False,False,1,11,False,1,Stage 1 (base),5,False,,,-21.64,16399549472.113907,1749890.0,320632344.7
CYTK,False,0,0,,,,,,76.84,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),45,False,,,5.84,10682558930.001038,1908170.0,146623782.8
DINO,False,0,0,,,,,,97.32,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),25,False,,,47.72,17301924130.424675,2523890.0,245624974.79999998
CXT,False,0,0,,,,,,50.2,False,False,False,False,False,False,0,0,False,1,Stage 1 (base),10,False,,,-11.25,2889577504.71579,514250.0,25815350.0
